0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.130217680699713	0	0.130217680699713	0.238732414637843	0.238732414637843	0.238732414637843	0	0.119366207318922	0.23873241439911	0	0	0.119366207318922
0	0	0	0.148014097063622	0	0.148014097063622	0.274100179769375	0.274100179769375	0.274100179769375	0	0.137050089884688	0.308362701855094	0	0	0.137050089884688
0	0.505550995257593	0.306941675919092	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.0859436692661858	0	0	0	0	0.0895246554817307	0.0934170318026233
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0921772378709835	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0825917697080641	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0841247556294804	0
0	0	0	0.181436635110246	0	0.181436635110246	0.335993768749557	0.335993768749557	0.348916605995735	0	0.167996884374778	0.348916605633399	0	0	0.167996884374778
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0884194128222812	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0891562412657689	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.47863508578786	0.290599873728955	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.0341046306333165	0.01326291191843	0.01326291191843	0.0477464829132447	0.0170523153166582	0.02652582383686	0.027546047842828	0.0367280637904374	0.0367280637904374	0.0183640318952187	0.027546047842828	0	0.0497359197120726	0.0298415518272436	0.00918201594760935
0.0284205255277637	0.0110524265986917	0.0110524265986917	0.0397887357610372	0.0142102627638818	0.0221048531973833	0.0229550398690234	0.0306067198253645	0.0306067198253645	0.0153033599126822	0.0229550398690234	0	0.0414465997600605	0.0248679598560363	0.00765167995634112
0	0.706250059205181	0.385227305385807	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.159154943074843	0	0.159154943074843	0.297089227094968	0.297089227094968	0.30733368319074	0	0.148544613547484	0.297089226787976	0	0	0.15366684159537
0.300626003384204	0.202922552320413	0.135281701546942	0.405845104640826	0.0751565008460511	0.0751565008460511	0.211377658793924	0.295928722311493	0.380479785829062	0.0845510635175694	0.169102127035139	0.0614916825302815	0.126826595276354	0.0450939005396974	0.126826595276354
0.300626003384204	0.202922552320413	0.135281701546942	0.405845104640826	0.0751565008460511	0.0751565008460511	0.211377658793924	0.295928722311493	0.380479785829062	0.0845510635175694	0.169102127035139	0.0614916825302815	0.126826595276354	0.0450939005396974	0.126826595276354
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0819179854077181	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.369289203454382	0.184644601929146	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.231272026661138	0	0.231272026661138	0.426963741563835	0.444042291208626	0.444042291208626	0	0.213481870781917	0.462544052821186	0	0	0.213481870781917
0	0	0	0	0	0	0	0	0	0	0	0	0	0.113000009595246	0
0	0	0	0	0	0	0.152760324837212	0.152760324837212	0.15841811463992	0	0.152760324837212	0.329022237717718	0	0	0
0	0.387940173624853	0.290955130321687	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.222455204548899	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.0729460155815749	0	0	0	0	0.0752255785660771	0.0752255785660771
0	0	0	0	0	0	0	0	0.0717402963157637	0	0	0	0	0.0739821805732493	0.0739821805732493
0	0	0	0	0	0	0	0	0.0753574541131972	0	0	0	0	0.0777123745517325	0.0777123745517325
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0817879568621246	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.0862089275033206	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.184022902950004	0
